cancer	gene	stable_gene_id	study_A	study_B	top_A	top_B	n_common_categories	same_top_all_categories	top_A_shared	top_B_shared	same_top_shared_categories	bootstrap_top_A	bootstrap_top_B	same_top_both_bootstrap_ge080	status	reason
PDAC	SLC29A1	UniProtKB:Q99808	GSE263733	GSE278688	Endothelial	Endothelial	6	True	Endothelial	Endothelial	True	0.813	1.0	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC29A1	UniProtKB:Q99808	GSE263733	GSE242230	Endothelial	Endothelial	6	True	Endothelial	Endothelial	True	0.813	0.589	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC29A1	UniProtKB:Q99808	GSE278688	GSE242230	Endothelial	Endothelial	6	True	Endothelial	Endothelial	True	1.0	0.589	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC29A2	UniProtKB:Q14542	GSE263733	GSE278688	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	1.0	1.0	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC29A2	UniProtKB:Q14542	GSE263733	GSE242230	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	1.0	1.0	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC29A2	UniProtKB:Q14542	GSE278688	GSE242230	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	1.0	1.0	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC29A3	UniProtKB:Q9BZD2	GSE263733	GSE278688	Myeloid	Myeloid	6	True	Myeloid	Myeloid	True	0.966	1.0	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC29A3	UniProtKB:Q9BZD2	GSE263733	GSE242230	Myeloid	Myeloid	6	True	Myeloid	Myeloid	True	0.966	1.0	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC29A3	UniProtKB:Q9BZD2	GSE278688	GSE242230	Myeloid	Myeloid	6	True	Myeloid	Myeloid	True	1.0	1.0	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC32A1	UniProtKB:Q9H598	GSE263733	GSE278688	NOT_EVALUABLE	NOT_EVALUABLE	6	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	NA	NA	NOT_EVALUABLE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC32A1	UniProtKB:Q9H598	GSE263733	GSE242230	NOT_EVALUABLE	NOT_EVALUABLE	6	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	NA	NA	NOT_EVALUABLE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC32A1	UniProtKB:Q9H598	GSE278688	GSE242230	NOT_EVALUABLE	NOT_EVALUABLE	6	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	NA	NA	NOT_EVALUABLE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC35G1	UniProtKB:Q2M3R5	GSE263733	GSE278688	Endothelial	Endothelial	6	True	Endothelial	Endothelial	True	0.417	0.993	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC35G1	UniProtKB:Q2M3R5	GSE263733	GSE242230	Endothelial	T/NK	6	False	Endothelial	T/NK	False	0.417	0.548	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC35G1	UniProtKB:Q2M3R5	GSE278688	GSE242230	Endothelial	T/NK	6	False	Endothelial	T/NK	False	0.993	0.548	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC36A1	UniProtKB:Q7Z2H8	GSE263733	GSE278688	Myeloid	Myeloid	6	True	Myeloid	Myeloid	True	0.945	0.602	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC36A1	UniProtKB:Q7Z2H8	GSE263733	GSE242230	Myeloid	Myeloid	6	True	Myeloid	Myeloid	True	0.945	0.889	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC36A1	UniProtKB:Q7Z2H8	GSE278688	GSE242230	Myeloid	Myeloid	6	True	Myeloid	Myeloid	True	0.602	0.889	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC36A2	UniProtKB:Q495M3	GSE263733	GSE278688	NOT_EVALUABLE	NOT_EVALUABLE	6	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	NA	NA	NOT_EVALUABLE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC36A2	UniProtKB:Q495M3	GSE263733	GSE242230	NOT_EVALUABLE	NOT_EVALUABLE	6	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	NA	NA	NOT_EVALUABLE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC36A2	UniProtKB:Q495M3	GSE278688	GSE242230	NOT_EVALUABLE	NOT_EVALUABLE	6	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	NA	NA	NOT_EVALUABLE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC36A4	UniProtKB:Q6YBV0	GSE263733	GSE278688	Myeloid	B/Plasma	6	False	Myeloid	B/Plasma	False	1.0	0.845	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC36A4	UniProtKB:Q6YBV0	GSE263733	GSE242230	Myeloid	Myeloid	6	True	Myeloid	Myeloid	True	1.0	0.988	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC36A4	UniProtKB:Q6YBV0	GSE278688	GSE242230	B/Plasma	Myeloid	6	False	B/Plasma	Myeloid	False	0.845	0.988	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC38A10	UniProtKB:Q9HBR0	GSE263733	GSE278688	Fibroblast/CAF	Endothelial	6	False	Fibroblast/CAF	Endothelial	False	0.648	0.568	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC38A10	UniProtKB:Q9HBR0	GSE263733	GSE242230	Fibroblast/CAF	Fibroblast/CAF	6	True	Fibroblast/CAF	Fibroblast/CAF	True	0.648	0.574	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC38A10	UniProtKB:Q9HBR0	GSE278688	GSE242230	Endothelial	Fibroblast/CAF	6	False	Endothelial	Fibroblast/CAF	False	0.568	0.574	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC38A2	UniProtKB:Q96QD8	GSE263733	GSE278688	Endothelial	Endothelial	6	True	Endothelial	Endothelial	True	0.758	0.994	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC38A2	UniProtKB:Q96QD8	GSE263733	GSE242230	Endothelial	Fibroblast/CAF	6	False	Endothelial	Fibroblast/CAF	False	0.758	0.543	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC38A2	UniProtKB:Q96QD8	GSE278688	GSE242230	Endothelial	Fibroblast/CAF	6	False	Endothelial	Fibroblast/CAF	False	0.994	0.543	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC38A3	UniProtKB:Q99624	GSE263733	GSE278688	Acinar	Epithelial/Ductal	6	False	Epithelial/Ductal	Epithelial/Ductal	True	0.738	1.0	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC38A3	UniProtKB:Q99624	GSE263733	GSE242230	Acinar	Epithelial/Ductal	6	False	Epithelial/Ductal	Epithelial/Ductal	True	0.738	0.992	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC38A3	UniProtKB:Q99624	GSE278688	GSE242230	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	1.0	0.992	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC38A4	UniProtKB:Q969I6	GSE263733	GSE278688	Acinar	Fibroblast/CAF	6	False	Fibroblast/CAF	Fibroblast/CAF	True	0.578	0.866	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC38A4	UniProtKB:Q969I6	GSE263733	GSE242230	Acinar	Fibroblast/CAF	6	False	Fibroblast/CAF	Fibroblast/CAF	True	0.578	0.981	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC38A4	UniProtKB:Q969I6	GSE278688	GSE242230	Fibroblast/CAF	Fibroblast/CAF	6	True	Fibroblast/CAF	Fibroblast/CAF	True	0.866	0.981	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC38A7	UniProtKB:Q9NVC3	GSE263733	GSE278688	Myeloid	Myeloid	6	True	Myeloid	Myeloid	True	0.72	0.649	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC38A7	UniProtKB:Q9NVC3	GSE263733	GSE242230	Myeloid	Myeloid	6	True	Myeloid	Myeloid	True	0.72	0.445	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC38A7	UniProtKB:Q9NVC3	GSE278688	GSE242230	Myeloid	Myeloid	6	True	Myeloid	Myeloid	True	0.649	0.445	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC38A8	UniProtKB:A6NNN8	GSE263733	GSE278688	NOT_EVALUABLE	NOT_EVALUABLE	6	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	NA	NA	NOT_EVALUABLE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC38A8	UniProtKB:A6NNN8	GSE263733	GSE242230	NOT_EVALUABLE	NOT_EVALUABLE	6	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	NA	NA	NOT_EVALUABLE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC38A8	UniProtKB:A6NNN8	GSE278688	GSE242230	NOT_EVALUABLE	NOT_EVALUABLE	6	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	NA	NA	NOT_EVALUABLE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC38A9	UniProtKB:Q8NBW4	GSE263733	GSE278688	Epithelial/Ductal	Endothelial	6	False	Epithelial/Ductal	Endothelial	False	0.891	0.701	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC38A9	UniProtKB:Q8NBW4	GSE263733	GSE242230	Epithelial/Ductal	Endothelial	6	False	Epithelial/Ductal	Endothelial	False	0.891	0.385	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC38A9	UniProtKB:Q8NBW4	GSE278688	GSE242230	Endothelial	Endothelial	6	True	Endothelial	Endothelial	True	0.701	0.385	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC43A1	UniProtKB:O75387	GSE263733	GSE278688	Acinar	Fibroblast/CAF	6	False	Fibroblast/CAF	Fibroblast/CAF	True	0.785	1.0	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC43A1	UniProtKB:O75387	GSE263733	GSE242230	Acinar	Fibroblast/CAF	6	False	Fibroblast/CAF	Fibroblast/CAF	True	0.785	0.772	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC43A1	UniProtKB:O75387	GSE278688	GSE242230	Fibroblast/CAF	Fibroblast/CAF	6	True	Fibroblast/CAF	Fibroblast/CAF	True	1.0	0.772	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC43A2	UniProtKB:Q8N370	GSE263733	GSE278688	Myeloid	Myeloid	6	True	Myeloid	Myeloid	True	1.0	1.0	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC43A2	UniProtKB:Q8N370	GSE263733	GSE242230	Myeloid	Myeloid	6	True	Myeloid	Myeloid	True	1.0	1.0	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC43A2	UniProtKB:Q8N370	GSE278688	GSE242230	Myeloid	Myeloid	6	True	Myeloid	Myeloid	True	1.0	1.0	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC45A4	UniProtKB:Q5BKX6	GSE263733	GSE278688	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	1.0	0.994	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC45A4	UniProtKB:Q5BKX6	GSE263733	GSE242230	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	1.0	1.0	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC45A4	UniProtKB:Q5BKX6	GSE278688	GSE242230	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	0.994	1.0	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC5A12	UniProtKB:Q1EHB4	GSE263733	GSE278688	Fibroblast/CAF	NOT_EVALUABLE	6	NA	Fibroblast/CAF	NOT_EVALUABLE	NA	0.851	NA	NA	NOT_EVALUABLE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC5A12	UniProtKB:Q1EHB4	GSE263733	GSE242230	Fibroblast/CAF	Epithelial/Ductal	6	False	Fibroblast/CAF	Epithelial/Ductal	False	0.851	1.0	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC5A12	UniProtKB:Q1EHB4	GSE278688	GSE242230	NOT_EVALUABLE	Epithelial/Ductal	6	NA	NOT_EVALUABLE	Epithelial/Ductal	NA	NA	1.0	NA	NOT_EVALUABLE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC5A8	UniProtKB:Q8N695	GSE263733	GSE278688	NOT_EVALUABLE	NOT_EVALUABLE	6	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	NA	NA	NOT_EVALUABLE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC5A8	UniProtKB:Q8N695	GSE263733	GSE242230	NOT_EVALUABLE	NOT_EVALUABLE	6	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	NA	NA	NOT_EVALUABLE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC5A8	UniProtKB:Q8N695	GSE278688	GSE242230	NOT_EVALUABLE	NOT_EVALUABLE	6	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	NA	NA	NOT_EVALUABLE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC6A1	UniProtKB:P30531	GSE263733	GSE278688	Fibroblast/CAF	Fibroblast/CAF	6	True	Fibroblast/CAF	Fibroblast/CAF	True	0.987	1.0	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC6A1	UniProtKB:P30531	GSE263733	GSE242230	Fibroblast/CAF	Fibroblast/CAF	6	True	Fibroblast/CAF	Fibroblast/CAF	True	0.987	0.983	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC6A1	UniProtKB:P30531	GSE278688	GSE242230	Fibroblast/CAF	Fibroblast/CAF	6	True	Fibroblast/CAF	Fibroblast/CAF	True	1.0	0.983	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC6A11	UniProtKB:P48066	GSE263733	GSE278688	NOT_EVALUABLE	NOT_EVALUABLE	6	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	NA	NA	NOT_EVALUABLE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC6A11	UniProtKB:P48066	GSE263733	GSE242230	NOT_EVALUABLE	NOT_EVALUABLE	6	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	NA	NA	NOT_EVALUABLE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC6A11	UniProtKB:P48066	GSE278688	GSE242230	NOT_EVALUABLE	NOT_EVALUABLE	6	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	NA	NA	NOT_EVALUABLE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC6A12	UniProtKB:P48065	GSE263733	GSE278688	Myeloid	Myeloid	6	True	Myeloid	Myeloid	True	0.998	1.0	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC6A12	UniProtKB:P48065	GSE263733	GSE242230	Myeloid	Myeloid	6	True	Myeloid	Myeloid	True	0.998	0.996	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC6A12	UniProtKB:P48065	GSE278688	GSE242230	Myeloid	Myeloid	6	True	Myeloid	Myeloid	True	1.0	0.996	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC6A13	UniProtKB:Q9NSD5	GSE263733	GSE278688	B/Plasma	NOT_EVALUABLE	6	NA	B/Plasma	NOT_EVALUABLE	NA	0.523	NA	NA	NOT_EVALUABLE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC6A13	UniProtKB:Q9NSD5	GSE263733	GSE242230	B/Plasma	NOT_EVALUABLE	6	NA	B/Plasma	NOT_EVALUABLE	NA	0.523	NA	NA	NOT_EVALUABLE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC6A13	UniProtKB:Q9NSD5	GSE278688	GSE242230	NOT_EVALUABLE	NOT_EVALUABLE	6	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	NA	NA	NOT_EVALUABLE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC6A14	UniProtKB:Q9UN76	GSE263733	GSE278688	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	1.0	1.0	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC6A14	UniProtKB:Q9UN76	GSE263733	GSE242230	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	1.0	1.0	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC6A14	UniProtKB:Q9UN76	GSE278688	GSE242230	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	1.0	1.0	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC6A15	UniProtKB:Q9H2J7	GSE263733	GSE278688	NOT_EVALUABLE	NOT_EVALUABLE	6	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	NA	NA	NOT_EVALUABLE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC6A15	UniProtKB:Q9H2J7	GSE263733	GSE242230	NOT_EVALUABLE	NOT_EVALUABLE	6	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	NA	NA	NOT_EVALUABLE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC6A15	UniProtKB:Q9H2J7	GSE278688	GSE242230	NOT_EVALUABLE	NOT_EVALUABLE	6	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	NA	NA	NOT_EVALUABLE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC6A17	UniProtKB:Q9H1V8	GSE263733	GSE278688	NOT_EVALUABLE	NOT_EVALUABLE	6	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	NA	NA	NOT_EVALUABLE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC6A17	UniProtKB:Q9H1V8	GSE263733	GSE242230	NOT_EVALUABLE	NOT_EVALUABLE	6	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	NA	NA	NOT_EVALUABLE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC6A17	UniProtKB:Q9H1V8	GSE278688	GSE242230	NOT_EVALUABLE	NOT_EVALUABLE	6	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	NA	NA	NOT_EVALUABLE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC6A19	UniProtKB:Q695T7	GSE263733	GSE278688	Epithelial/Ductal	NOT_EVALUABLE	6	NA	Epithelial/Ductal	NOT_EVALUABLE	NA	0.999	NA	NA	NOT_EVALUABLE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC6A19	UniProtKB:Q695T7	GSE263733	GSE242230	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	0.999	0.798	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC6A19	UniProtKB:Q695T7	GSE278688	GSE242230	NOT_EVALUABLE	Epithelial/Ductal	6	NA	NOT_EVALUABLE	Epithelial/Ductal	NA	NA	0.798	NA	NOT_EVALUABLE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC6A20	UniProtKB:Q9NP91	GSE263733	GSE278688	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	1.0	1.0	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC6A20	UniProtKB:Q9NP91	GSE263733	GSE242230	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	1.0	1.0	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC6A20	UniProtKB:Q9NP91	GSE278688	GSE242230	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	1.0	1.0	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC6A6	UniProtKB:P31641	GSE263733	GSE278688	Myeloid	Myeloid	6	True	Myeloid	Myeloid	True	0.817	0.791	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC6A6	UniProtKB:P31641	GSE263733	GSE242230	Myeloid	Endothelial	6	False	Myeloid	Endothelial	False	0.817	0.288	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC6A6	UniProtKB:P31641	GSE278688	GSE242230	Myeloid	Endothelial	6	False	Myeloid	Endothelial	False	0.791	0.288	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC6A7	UniProtKB:Q99884	GSE263733	GSE278688	NOT_EVALUABLE	NOT_EVALUABLE	6	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	NA	NA	NOT_EVALUABLE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC6A7	UniProtKB:Q99884	GSE263733	GSE242230	NOT_EVALUABLE	NOT_EVALUABLE	6	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	NA	NA	NOT_EVALUABLE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC6A7	UniProtKB:Q99884	GSE278688	GSE242230	NOT_EVALUABLE	NOT_EVALUABLE	6	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	NA	NA	NOT_EVALUABLE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC7A1	UniProtKB:P30825	GSE263733	GSE278688	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	1.0	0.687	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC7A1	UniProtKB:P30825	GSE263733	GSE242230	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	1.0	0.998	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC7A1	UniProtKB:P30825	GSE278688	GSE242230	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	0.687	0.998	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC7A13	UniProtKB:Q8TCU3	GSE263733	GSE278688	NOT_EVALUABLE	NOT_EVALUABLE	6	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	NA	NA	NOT_EVALUABLE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC7A13	UniProtKB:Q8TCU3	GSE263733	GSE242230	NOT_EVALUABLE	NOT_EVALUABLE	6	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	NA	NA	NOT_EVALUABLE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC7A13	UniProtKB:Q8TCU3	GSE278688	GSE242230	NOT_EVALUABLE	NOT_EVALUABLE	6	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	NA	NA	NOT_EVALUABLE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC7A14	UniProtKB:Q8TBB6	GSE263733	GSE278688	Fibroblast/CAF	NOT_EVALUABLE	6	NA	Fibroblast/CAF	NOT_EVALUABLE	NA	0.8	NA	NA	NOT_EVALUABLE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC7A14	UniProtKB:Q8TBB6	GSE263733	GSE242230	Fibroblast/CAF	NOT_EVALUABLE	6	NA	Fibroblast/CAF	NOT_EVALUABLE	NA	0.8	NA	NA	NOT_EVALUABLE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC7A14	UniProtKB:Q8TBB6	GSE278688	GSE242230	NOT_EVALUABLE	NOT_EVALUABLE	6	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	NA	NA	NOT_EVALUABLE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC7A2	UniProtKB:P52569	GSE263733	GSE278688	Acinar	Fibroblast/CAF	6	False	Fibroblast/CAF	Fibroblast/CAF	True	0.465	1.0	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC7A2	UniProtKB:P52569	GSE263733	GSE242230	Acinar	Fibroblast/CAF	6	False	Fibroblast/CAF	Fibroblast/CAF	True	0.465	0.977	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC7A2	UniProtKB:P52569	GSE278688	GSE242230	Fibroblast/CAF	Fibroblast/CAF	6	True	Fibroblast/CAF	Fibroblast/CAF	True	1.0	0.977	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC7A3	UniProtKB:Q8WY07	GSE263733	GSE278688	Fibroblast/CAF	NOT_EVALUABLE	6	NA	Fibroblast/CAF	NOT_EVALUABLE	NA	0.938	NA	NA	NOT_EVALUABLE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC7A3	UniProtKB:Q8WY07	GSE263733	GSE242230	Fibroblast/CAF	NOT_EVALUABLE	6	NA	Fibroblast/CAF	NOT_EVALUABLE	NA	0.938	NA	NA	NOT_EVALUABLE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC7A3	UniProtKB:Q8WY07	GSE278688	GSE242230	NOT_EVALUABLE	NOT_EVALUABLE	6	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	NA	NA	NOT_EVALUABLE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	SLC7A5	UniProtKB:Q01650	GSE263733	GSE278688	Myeloid	T/NK	6	False	Myeloid	T/NK	False	0.564	0.995	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
