cancer	cohort	relation_id	metabolite_key	stable_gene_id	gene	relation_type	metabolite_role	reaction_id	reaction_text	organism	evidence_id	source_url	evidence_level	mapping_status	identity_status	compound_specificity	added_or_reused	mapping_version	reason	metabolite_name	in_original42_relation_pool	legacy_relation_id
PDAC	CAMP_PDAC_GSE62452	2e7865d1a2487b62	KEGG:C00134	UniProtKB:Q6QHF9	PAOX	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:25812	N(1)-acetylspermidine + O2 + H2O = 3-acetamidopropanal + putrescine + H2O2	Homo sapiens	RHEA:25812	https://www.uniprot.org/uniprotkb/Q6QHF9/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	putrescine	False	2e7865d1a2487b62
PDAC	CAMP_PDAC_GSE62452	1d2886cc0909b20d	KEGG:C00134	UniProtKB:O15245	SLC22A1	DIRECT_TRANSPORT	WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	RHEA:72135	putrescine(out) = putrescine(in)	Homo sapiens	RHEA:72135	https://www.uniprot.org/uniprotkb/O15245/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	putrescine	False	1d2886cc0909b20d
PDAC	CAMP_PDAC_GSE62452	7fb9ceeb5638e2d7	KEGG:C00134	UniProtKB:O15244	SLC22A2	DIRECT_TRANSPORT	WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	RHEA:72135	putrescine(out) = putrescine(in)	Homo sapiens	RHEA:72135	https://www.uniprot.org/uniprotkb/O15244/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	putrescine	False	7fb9ceeb5638e2d7
PDAC	CAMP_PDAC_GSE62452	112bc5b9909c083d	KEGG:C00134	UniProtKB:Q5BKX6	SLC45A4	DIRECT_TRANSPORT	WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	RHEA:72135	putrescine(out) = putrescine(in)	Homo sapiens	RHEA:72135	https://www.uniprot.org/uniprotkb/Q5BKX6/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	putrescine	False	112bc5b9909c083d
PDAC	CAMP_PDAC_GSE62452	9b05cfc83eea648f	KEGG:C00134	UniProtKB:P19623	SRM	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:12721	S-adenosyl 3-(methylsulfanyl)propylamine + putrescine = S-methyl-5'-thioadenosine + spermidine + H(+)	Homo sapiens	RHEA:12721	https://www.uniprot.org/uniprotkb/P19623/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	putrescine	False	9b05cfc83eea648f
PDAC	CAMP_PDAC_GSE62452	b77059da75428572	KEGG:C00022	UniProtKB:P21549	AGXT	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	RHEA:22852;RHEA:24248	L-serine + pyruvate = 3-hydroxypyruvate + L-alanine; glyoxylate + L-alanine = glycine + pyruvate	Homo sapiens	RHEA:22852;RHEA:24248	https://www.uniprot.org/uniprotkb/P21549/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	pyruvate	False	b77059da75428572
PDAC	CAMP_PDAC_GSE62452	0047610922629a7d	KEGG:C00022	UniProtKB:Q9BYV1	AGXT2	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:18393;RHEA:77303	glyoxylate + L-alanine = glycine + pyruvate; (R)-3-amino-2-methylpropanoate + pyruvate = 2-methyl-3-oxopropanoate + L-alanine; 3-oxopropanoate + L-alanine = beta-alanine + pyruvate; 2-oxobutanoate + L-alanine = (2S)-2-aminobutanoate + pyruvate; N(omega),N(omega)-dimethyl-L-arginine + pyruvate = 5-(3,3-dimethylguanidino)-2-oxopentanoate + L-alanine; N(omega),N('omega)-dimethyl-L-arginine + pyruvate = 5-(3,3'-dimethylguanidino)-2-oxopentanoate + L-alanine; N(omega)-methyl-L-arginine + pyruvate = 5-(3-methylguanidino)-2-oxopentanoate + L-alanine; L-ornithine + pyruvate = 5-amino-2-oxopentanoate + L-alanine; oxaloacetate + L-alanine = L-aspartate + pyruvate	Homo sapiens	RHEA:24248;RHEA:18393;RHEA:14077;RHEA:77355;RHEA:77303;RHEA:77307;RHEA:77319;RHEA:77327;RHEA:77347	https://www.uniprot.org/uniprotkb/Q9BYV1/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	pyruvate	False	0047610922629a7d
PDAC	CAMP_PDAC_GSE62452	7ea836e74210ba25	KEGG:C00022	UniProtKB:Q8N0X4	CLYBL	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:22612	(3S)-citramalyl-CoA = pyruvate + acetyl-CoA	Homo sapiens	RHEA:22612	https://www.uniprot.org/uniprotkb/Q8N0X4/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	pyruvate	False	7ea836e74210ba25
PDAC	CAMP_PDAC_GSE62452	d0d9806506328360	KEGG:C00022	UniProtKB:P32929	CTH	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:24931	L-cysteine + H2O = hydrogen sulfide + pyruvate + NH4(+) + H(+)	Homo sapiens	RHEA:24931	https://www.uniprot.org/uniprotkb/P32929/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	pyruvate	False	d0d9806506328360
PDAC	CAMP_PDAC_GSE62452	923562aa6ccbf19f	KEGG:C00022	UniProtKB:P14920	DAO	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:22688	D-alanine + O2 + H2O = pyruvate + H2O2 + NH4(+)	Homo sapiens	RHEA:22688	https://www.uniprot.org/uniprotkb/P14920/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	pyruvate	False	923562aa6ccbf19f
PDAC	CAMP_PDAC_GSE62452	2ea8335d2f900a71	KEGG:C00022	UniProtKB:Q6P587	FAHD1	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:15641;RHEA:16097;RHEA:19009;RHEA:26168	oxaloacetate + H(+) = pyruvate + CO2; a 3-acylpyruvate + H2O = a carboxylate + pyruvate + H(+); acetylpyruvate + H2O = acetate + pyruvate + H(+); 3-fumarylpyruvate + H2O = fumarate + pyruvate + H(+)	Homo sapiens	RHEA:15641;RHEA:19009;RHEA:16097;RHEA:26168	https://www.uniprot.org/uniprotkb/Q6P587/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	pyruvate	False	2ea8335d2f900a71
PDAC	CAMP_PDAC_GSE62452	099f6c18564dad29	KEGG:C00022	UniProtKB:P24298	GPT	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:19453	L-alanine + 2-oxoglutarate = pyruvate + L-glutamate	Homo sapiens	RHEA:19453	https://www.uniprot.org/uniprotkb/P24298/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	pyruvate	False	099f6c18564dad29
PDAC	CAMP_PDAC_GSE62452	0b6f8dda4489722f	KEGG:C00022	UniProtKB:Q8TD30	GPT2	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:19453	L-alanine + 2-oxoglutarate = pyruvate + L-glutamate	Homo sapiens	RHEA:19453	https://www.uniprot.org/uniprotkb/Q8TD30/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	pyruvate	False	0b6f8dda4489722f
PDAC	CAMP_PDAC_GSE62452	f7e1206de7a8f5bb	KEGG:C00022	UniProtKB:Q86XE5	HOGA1	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:30687;RHEA:35639	(4S)-4-hydroxy-2-oxoglutarate = glyoxylate + pyruvate; (4R)-4-hydroxy-2-oxoglutarate = glyoxylate + pyruvate	Homo sapiens	RHEA:35639;RHEA:30687	https://www.uniprot.org/uniprotkb/Q86XE5/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	pyruvate	False	f7e1206de7a8f5bb
PDAC	CAMP_PDAC_GSE62452	d1d68675093ea63e	KEGG:C00022	UniProtKB:Q16773	KYAT1	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:18121	an S-substituted L-cysteine + H2O = a thiol + pyruvate + NH4(+)	Homo sapiens	RHEA:18121	https://www.uniprot.org/uniprotkb/Q16773/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	pyruvate	False	d1d68675093ea63e
PDAC	CAMP_PDAC_GSE62452	a3a7bc2e1a8fc68f	KEGG:C00022	UniProtKB:P00338	LDHA	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:23444	(S)-lactate + NAD(+) = pyruvate + NADH + H(+)	Homo sapiens	RHEA:23444	https://www.uniprot.org/uniprotkb/P00338/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	pyruvate	False	a3a7bc2e1a8fc68f
PDAC	CAMP_PDAC_GSE62452	66f39df03d0d66d2	KEGG:C00022	UniProtKB:Q6ZMR3	LDHAL6A	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:23444	(S)-lactate + NAD(+) = pyruvate + NADH + H(+)	Homo sapiens	RHEA:23444	https://www.uniprot.org/uniprotkb/Q6ZMR3/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	pyruvate	False	66f39df03d0d66d2
PDAC	CAMP_PDAC_GSE62452	441609f69010bca2	KEGG:C00022	UniProtKB:P07195	LDHB	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:23444	(S)-lactate + NAD(+) = pyruvate + NADH + H(+)	Homo sapiens	RHEA:23444	https://www.uniprot.org/uniprotkb/P07195/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	pyruvate	False	441609f69010bca2
PDAC	CAMP_PDAC_GSE62452	0c9e85241c0b547c	KEGG:C00022	UniProtKB:Q86WU2	LDHD	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:82479	(R)-lactate + FAD + H(+) = FADH2 + pyruvate	Homo sapiens	RHEA:82479	https://www.uniprot.org/uniprotkb/Q86WU2/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	pyruvate	False	0c9e85241c0b547c
PDAC	CAMP_PDAC_GSE62452	6d3966f760e44b46	KEGG:C00022	UniProtKB:P48163	ME1	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:15641;RHEA:18253	(S)-malate + NADP(+) = pyruvate + CO2 + NADPH; oxaloacetate + H(+) = pyruvate + CO2	Homo sapiens	RHEA:18253;RHEA:15641	https://www.uniprot.org/uniprotkb/P48163/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	pyruvate	False	6d3966f760e44b46
PDAC	CAMP_PDAC_GSE62452	7dfcc03dff94ca33	KEGG:C00022	UniProtKB:P23368	ME2	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:12653;RHEA:15641	(S)-malate + NAD(+) = pyruvate + CO2 + NADH; oxaloacetate + H(+) = pyruvate + CO2	Homo sapiens	RHEA:12653;RHEA:15641	https://www.uniprot.org/uniprotkb/P23368/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	pyruvate	False	7dfcc03dff94ca33
PDAC	CAMP_PDAC_GSE62452	4c0a4cce25877a7a	KEGG:C00022	UniProtKB:Q16798	ME3	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:18253	(S)-malate + NADP(+) = pyruvate + CO2 + NADPH; oxaloacetate + H(+) = pyruvate + CO2	Homo sapiens	RHEA:18253;RHEA:15641	https://www.uniprot.org/uniprotkb/Q16798/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	pyruvate	False	4c0a4cce25877a7a
PDAC	CAMP_PDAC_GSE62452	38f9051e620cd358	KEGG:C00022	UniProtKB:Q9Y5U8	MPC1	COMPLEX_MEMBER	WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	RHEA:64720	pyruvate(out) + H(+)(out) = pyruvate(in) + H(+)(in)	Homo sapiens	RHEA:64720	https://www.uniprot.org/uniprotkb/Q9Y5U8/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	pyruvate	False	38f9051e620cd358
PDAC	CAMP_PDAC_GSE62452	307c54e12873744f	KEGG:C00022	UniProtKB:P0DKB6	MPC1L	COMPLEX_MEMBER	WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	RHEA:64720	pyruvate(out) + H(+)(out) = pyruvate(in) + H(+)(in)	Homo sapiens	RHEA:64720	https://www.uniprot.org/uniprotkb/P0DKB6/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	pyruvate	False	307c54e12873744f
PDAC	CAMP_PDAC_GSE62452	837455a5ab3057ef	KEGG:C00022	UniProtKB:O95563	MPC2	COMPLEX_MEMBER	WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	RHEA:64720	pyruvate(out) + H(+)(out) = pyruvate(in) + H(+)(in)	Homo sapiens	RHEA:64720	https://www.uniprot.org/uniprotkb/O95563/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	pyruvate	False	837455a5ab3057ef
PDAC	CAMP_PDAC_GSE62452	945f5cf22351a967	KEGG:C00022	UniProtKB:Q9BXD5	NPL	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:23296	aceneuramate = aldehydo-N-acetyl-D-mannosamine + pyruvate	Homo sapiens	RHEA:23296	https://www.uniprot.org/uniprotkb/Q9BXD5/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	pyruvate	False	945f5cf22351a967
PDAC	CAMP_PDAC_GSE62452	de1459df2f928ff6	KEGG:C00022	UniProtKB:P11498	PC	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:20844	hydrogencarbonate + pyruvate + ATP = oxaloacetate + ADP + phosphate + H(+)	Homo sapiens	RHEA:20844	https://www.uniprot.org/uniprotkb/P11498/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	pyruvate	False	de1459df2f928ff6
PDAC	CAMP_PDAC_GSE62452	a81c725450209c29	KEGG:C00022	UniProtKB:P08559	PDHA1	COMPLEX_MEMBER	WRITTEN_LEFT_SUBSTRATE	RHEA:19189;RHEA-COMP:10474;RHEA-COMP:10478	N(6)-[(R)-lipoyl]-L-lysyl-[protein] + pyruvate + H(+) = N(6)-[(R)-S(8)-acetyldihydrolipoyl]-L-lysyl-[protein] + CO2	Homo sapiens	RHEA:19189;RHEA-COMP:10474;RHEA-COMP:10478	https://www.uniprot.org/uniprotkb/P08559/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	pyruvate	False	a81c725450209c29
PDAC	CAMP_PDAC_GSE62452	9c4f7604d070d0fb	KEGG:C00022	UniProtKB:P29803	PDHA2	COMPLEX_MEMBER	WRITTEN_LEFT_SUBSTRATE	RHEA:19189;RHEA-COMP:10474;RHEA-COMP:10478	N(6)-[(R)-lipoyl]-L-lysyl-[protein] + pyruvate + H(+) = N(6)-[(R)-S(8)-acetyldihydrolipoyl]-L-lysyl-[protein] + CO2	Homo sapiens	RHEA:19189;RHEA-COMP:10474;RHEA-COMP:10478	https://www.uniprot.org/uniprotkb/P29803/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	pyruvate	False	9c4f7604d070d0fb
PDAC	CAMP_PDAC_GSE62452	a3b67698201bf772	KEGG:C00022	UniProtKB:P11177	PDHB	COMPLEX_MEMBER	WRITTEN_LEFT_SUBSTRATE	RHEA:19189;RHEA-COMP:10474;RHEA-COMP:10478	N(6)-[(R)-lipoyl]-L-lysyl-[protein] + pyruvate + H(+) = N(6)-[(R)-S(8)-acetyldihydrolipoyl]-L-lysyl-[protein] + CO2	Homo sapiens	RHEA:19189;RHEA-COMP:10474;RHEA-COMP:10478	https://www.uniprot.org/uniprotkb/P11177/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	pyruvate	False	a3b67698201bf772
PDAC	CAMP_PDAC_GSE62452	716132cf94619dea	KEGG:C00022	UniProtKB:P30613	PKLR	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:18157	pyruvate + ATP = phosphoenolpyruvate + ADP + H(+)	Homo sapiens	RHEA:18157	https://www.uniprot.org/uniprotkb/P30613/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	pyruvate	False	716132cf94619dea
PDAC	CAMP_PDAC_GSE62452	45aca83ebc3c477f	KEGG:C00022	UniProtKB:P14618	PKM	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:18157	pyruvate + ATP = phosphoenolpyruvate + ADP + H(+)	Homo sapiens	RHEA:18157	https://www.uniprot.org/uniprotkb/P14618/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	pyruvate	False	45aca83ebc3c477f
PDAC	CAMP_PDAC_GSE62452	60f82d199d72991e	KEGG:C00022	UniProtKB:P52758	RIDA	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:40671	2-iminopropanoate + H2O = pyruvate + NH4(+)	Homo sapiens	RHEA:40671	https://www.uniprot.org/uniprotkb/P52758/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	pyruvate	False	60f82d199d72991e
PDAC	CAMP_PDAC_GSE62452	9474f2d711322164	KEGG:C00022	UniProtKB:P20132	SDS	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:19169	L-serine = pyruvate + NH4(+)	Homo sapiens	RHEA:19169	https://www.uniprot.org/uniprotkb/P20132/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	pyruvate	False	9474f2d711322164
PDAC	CAMP_PDAC_GSE62452	283949222ae6d00f	KEGG:C00022	UniProtKB:Q96GA7	SDSL	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:19169	L-serine = pyruvate + NH4(+)	Homo sapiens	RHEA:19169	https://www.uniprot.org/uniprotkb/Q96GA7/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	pyruvate	False	283949222ae6d00f
PDAC	CAMP_PDAC_GSE62452	b5922cb4a41ee8f3	KEGG:C00022	UniProtKB:Q8NCK7	SLC16A11	DIRECT_TRANSPORT	WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	RHEA:64720	pyruvate(out) + H(+)(out) = pyruvate(in) + H(+)(in)	Homo sapiens	RHEA:64720	https://www.uniprot.org/uniprotkb/Q8NCK7/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	pyruvate	False	b5922cb4a41ee8f3
PDAC	CAMP_PDAC_GSE62452	38a236a14ba49fcb	KEGG:C00022	UniProtKB:O15427	SLC16A3	DIRECT_TRANSPORT	WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	RHEA:64720	pyruvate(out) + H(+)(out) = pyruvate(in) + H(+)(in)	Homo sapiens	RHEA:64720	https://www.uniprot.org/uniprotkb/O15427/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	pyruvate	False	38a236a14ba49fcb
PDAC	CAMP_PDAC_GSE62452	6d36635b6f1b4514	KEGG:C00022	UniProtKB:O60669	SLC16A7	DIRECT_TRANSPORT	WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	RHEA:64720	pyruvate(out) + H(+)(out) = pyruvate(in) + H(+)(in)	Homo sapiens	RHEA:64720	https://www.uniprot.org/uniprotkb/O60669/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	pyruvate	False	6d36635b6f1b4514
