cancer	cohort	feature_id	metabolite_key	metabolite_name	gene	stable_gene_id	uniprot_accession	mapping_status	relationship_type	reaction	role	source_url	source_evidence	reason	reused_library	original_evidence_id
ccRCC	ccRCC4	ccRCC4_FEATURE:2db4705c85860224	KEGG:C04102	1-palmitoyl-GPC (16:0)	ENPP2	ENSG00000136960	Q13822	DIRECT_ACCEPTED	enzyme	1-hexadecanoyl-sn-glycero-3-phosphocholine + H2O = 1-hexadecanoyl-sn-glycero-3-phosphate + choline + H(+)	substrate_as_written	https://www.uniprot.org/uniprotkb/Q13822/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""12176993""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""21240271""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0261
ccRCC	ccRCC4	ccRCC4_FEATURE:2db4705c85860224	KEGG:C04102	1-palmitoyl-GPC (16:0)	LPCAT1	ENSG00000153395	Q8NF37	DIRECT_ACCEPTED	enzyme	1-hexadecanoyl-sn-glycero-3-phosphocholine + (9Z)-octadecenoyl-CoA = 1-hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine + CoA	substrate_as_written	https://www.uniprot.org/uniprotkb/Q8NF37/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""21498505""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0262
ccRCC	ccRCC4	ccRCC4_FEATURE:2db4705c85860224	KEGG:C04102	1-palmitoyl-GPC (16:0)	LPCAT1	ENSG00000153395	Q8NF37	DIRECT_ACCEPTED	enzyme	1-hexadecanoyl-sn-glycero-3-phosphocholine + hexadecanoyl-CoA = 1,2-dihexadecanoyl-sn-glycero-3-phosphocholine + CoA	substrate_as_written	https://www.uniprot.org/uniprotkb/Q8NF37/entry	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q3TFD2""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0263
ccRCC	ccRCC4	ccRCC4_FEATURE:2db4705c85860224	KEGG:C04102	1-palmitoyl-GPC (16:0)	LPCAT1	ENSG00000153395	Q8NF37	DIRECT_ACCEPTED	enzyme	hexanoyl-CoA + 1-hexadecanoyl-sn-glycero-3-phosphocholine = 1-hexadecanoyl-2-hexanoyl-sn-glycero-3-phosphocholine + CoA	substrate_as_written	https://www.uniprot.org/uniprotkb/Q8NF37/entry	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q3TFD2""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0264
ccRCC	ccRCC4	ccRCC4_FEATURE:2db4705c85860224	KEGG:C04102	1-palmitoyl-GPC (16:0)	LPCAT1	ENSG00000153395	Q8NF37	DIRECT_ACCEPTED	enzyme	octanoyl-CoA + 1-hexadecanoyl-sn-glycero-3-phosphocholine = 1-hexadecanoyl-2-octanoyl-sn-glycero-3-phosphocholine + CoA	substrate_as_written	https://www.uniprot.org/uniprotkb/Q8NF37/entry	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q3TFD2""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0265
ccRCC	ccRCC4	ccRCC4_FEATURE:2db4705c85860224	KEGG:C04102	1-palmitoyl-GPC (16:0)	LPCAT1	ENSG00000153395	Q8NF37	DIRECT_ACCEPTED	enzyme	decanoyl-CoA + 1-hexadecanoyl-sn-glycero-3-phosphocholine = 1-hexadecanoyl-2-decanoyl-sn-glycero-3-phosphocholine + CoA	substrate_as_written	https://www.uniprot.org/uniprotkb/Q8NF37/entry	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q3TFD2""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0266
ccRCC	ccRCC4	ccRCC4_FEATURE:2db4705c85860224	KEGG:C04102	1-palmitoyl-GPC (16:0)	LPCAT1	ENSG00000153395	Q8NF37	DIRECT_ACCEPTED	enzyme	dodecanoyl-CoA + 1-hexadecanoyl-sn-glycero-3-phosphocholine = 1-hexadecanoyl-2-dodecanoyl-sn-glycero-3-phosphocholine + CoA	substrate_as_written	https://www.uniprot.org/uniprotkb/Q8NF37/entry	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q3TFD2""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0267
ccRCC	ccRCC4	ccRCC4_FEATURE:2db4705c85860224	KEGG:C04102	1-palmitoyl-GPC (16:0)	LPCAT1	ENSG00000153395	Q8NF37	DIRECT_ACCEPTED	enzyme	tetradecanoyl-CoA + 1-hexadecanoyl-sn-glycero-3-phosphocholine = 1-hexadecanoyl-2-tetradecanoyl-sn-glycero-3-phosphocholine + CoA	substrate_as_written	https://www.uniprot.org/uniprotkb/Q8NF37/entry	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q3TFD2""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0268
ccRCC	ccRCC4	ccRCC4_FEATURE:2db4705c85860224	KEGG:C04102	1-palmitoyl-GPC (16:0)	LPCAT1	ENSG00000153395	Q8NF37	DIRECT_ACCEPTED	enzyme	(9Z,12Z)-octadecadienoyl-CoA + 1-hexadecanoyl-sn-glycero-3-phosphocholine = 1-hexadecanoyl-2-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phosphocholine + CoA	substrate_as_written	https://www.uniprot.org/uniprotkb/Q8NF37/entry	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q3TFD2""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0269
ccRCC	ccRCC4	ccRCC4_FEATURE:2db4705c85860224	KEGG:C04102	1-palmitoyl-GPC (16:0)	LPCAT1	ENSG00000153395	Q8NF37	DIRECT_ACCEPTED	enzyme	(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl-CoA + 1-hexadecanoyl-sn-glycero-3-phosphocholine = 1-hexadecanoyl-2-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-sn-glycero-3-phosphocholine + CoA	substrate_as_written	https://www.uniprot.org/uniprotkb/Q8NF37/entry	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q3TFD2""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0270
ccRCC	ccRCC4	ccRCC4_FEATURE:2db4705c85860224	KEGG:C04102	1-palmitoyl-GPC (16:0)	LPCAT1	ENSG00000153395	Q8NF37	DIRECT_ACCEPTED	enzyme	1-hexadecanoyl-sn-glycero-3-phosphocholine + acetyl-CoA = 1-hexadecanoyl-2-acetyl-sn-glycero-3-phosphocholine + CoA	substrate_as_written	https://www.uniprot.org/uniprotkb/Q8NF37/entry	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q3TFD2""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0271
ccRCC	ccRCC4	ccRCC4_FEATURE:2db4705c85860224	KEGG:C04102	1-palmitoyl-GPC (16:0)	LPCAT1	ENSG00000153395	Q8NF37	DIRECT_ACCEPTED	enzyme	eicosanoyl-CoA + 1-hexadecanoyl-sn-glycero-3-phosphocholine = 1-hexadecanoyl-2-eicosanoyl-sn-glycero-3-phosphocholine + CoA	substrate_as_written	https://www.uniprot.org/uniprotkb/Q8NF37/entry	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q3TFD2""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0272
ccRCC	ccRCC4	ccRCC4_FEATURE:2db4705c85860224	KEGG:C04102	1-palmitoyl-GPC (16:0)	LPCAT2	ENSG00000087253	Q7L5N7	DIRECT_ACCEPTED	enzyme	1-hexadecanoyl-sn-glycero-3-phosphocholine + (9Z)-octadecenoyl-CoA = 1-hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine + CoA	substrate_as_written	https://www.uniprot.org/uniprotkb/Q7L5N7/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""21498505""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0273
ccRCC	ccRCC4	ccRCC4_FEATURE:2db4705c85860224	KEGG:C04102	1-palmitoyl-GPC (16:0)	LPCAT2	ENSG00000087253	Q7L5N7	DIRECT_ACCEPTED	enzyme	1-hexadecanoyl-sn-glycero-3-phosphocholine + acetyl-CoA = 1-hexadecanoyl-2-acetyl-sn-glycero-3-phosphocholine + CoA	substrate_as_written	https://www.uniprot.org/uniprotkb/Q7L5N7/entry	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q8BYI6""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0274
ccRCC	ccRCC4	ccRCC4_FEATURE:2db4705c85860224	KEGG:C04102	1-palmitoyl-GPC (16:0)	LPCAT3	ENSG00000111684	Q6P1A2	DIRECT_ACCEPTED	enzyme	dodecanoyl-CoA + 1-hexadecanoyl-sn-glycero-3-phosphocholine = 1-hexadecanoyl-2-dodecanoyl-sn-glycero-3-phosphocholine + CoA	substrate_as_written	https://www.uniprot.org/uniprotkb/Q6P1A2/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""18195019""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0275
ccRCC	ccRCC4	ccRCC4_FEATURE:2db4705c85860224	KEGG:C04102	1-palmitoyl-GPC (16:0)	LPCAT3	ENSG00000111684	Q6P1A2	DIRECT_ACCEPTED	enzyme	octadecanoyl-CoA + 1-hexadecanoyl-sn-glycero-3-phosphocholine = 1-hexadecanoyl-2-octadecanoyl-sn-glycero-3-phosphocholine + CoA	substrate_as_written	https://www.uniprot.org/uniprotkb/Q6P1A2/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""18195019""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0276
ccRCC	ccRCC4	ccRCC4_FEATURE:2db4705c85860224	KEGG:C04102	1-palmitoyl-GPC (16:0)	LPCAT3	ENSG00000111684	Q6P1A2	DIRECT_ACCEPTED	enzyme	1-hexadecanoyl-sn-glycero-3-phosphocholine + hexadecanoyl-CoA = 1,2-dihexadecanoyl-sn-glycero-3-phosphocholine + CoA	substrate_as_written	https://www.uniprot.org/uniprotkb/Q6P1A2/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""18195019""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0277
ccRCC	ccRCC4	ccRCC4_FEATURE:2db4705c85860224	KEGG:C04102	1-palmitoyl-GPC (16:0)	LPCAT3	ENSG00000111684	Q6P1A2	DIRECT_ACCEPTED	enzyme	(9Z)-hexadecenoyl-CoA + 1-hexadecanoyl-sn-glycero-3-phosphocholine = 1-hexadecanoyl-2-(9Z-hexadecenoyl)-sn-glycero-3-phosphocholine + CoA	substrate_as_written	https://www.uniprot.org/uniprotkb/Q6P1A2/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""18772128""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0278
ccRCC	ccRCC4	ccRCC4_FEATURE:2db4705c85860224	KEGG:C04102	1-palmitoyl-GPC (16:0)	LPCAT3	ENSG00000111684	Q6P1A2	DIRECT_ACCEPTED	enzyme	1-hexadecanoyl-sn-glycero-3-phosphocholine + (9Z)-octadecenoyl-CoA = 1-hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine + CoA	substrate_as_written	https://www.uniprot.org/uniprotkb/Q6P1A2/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""18195019""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""18772128""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0279
ccRCC	ccRCC4	ccRCC4_FEATURE:2db4705c85860224	KEGG:C04102	1-palmitoyl-GPC (16:0)	LPCAT3	ENSG00000111684	Q6P1A2	DIRECT_ACCEPTED	enzyme	(9Z,12Z)-octadecadienoyl-CoA + 1-hexadecanoyl-sn-glycero-3-phosphocholine = 1-hexadecanoyl-2-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phosphocholine + CoA	substrate_as_written	https://www.uniprot.org/uniprotkb/Q6P1A2/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""18195019""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""18772128""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0280
ccRCC	ccRCC4	ccRCC4_FEATURE:2db4705c85860224	KEGG:C04102	1-palmitoyl-GPC (16:0)	LPCAT3	ENSG00000111684	Q6P1A2	DIRECT_ACCEPTED	enzyme	(5Z,8Z,11Z,14Z)-eicosatetraenoyl-CoA + 1-hexadecanoyl-sn-glycero-3-phosphocholine = 1-hexadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphocholine + CoA	substrate_as_written	https://www.uniprot.org/uniprotkb/Q6P1A2/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""18195019""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""18772128""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0281
ccRCC	ccRCC4	ccRCC4_FEATURE:2db4705c85860224	KEGG:C04102	1-palmitoyl-GPC (16:0)	LPCAT4	ENSG00000176454	Q643R3	DIRECT_ACCEPTED	enzyme	(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl-CoA + 1-hexadecanoyl-sn-glycero-3-phosphocholine = 1-hexadecanoyl-2-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-sn-glycero-3-phosphocholine + CoA	substrate_as_written	https://www.uniprot.org/uniprotkb/Q643R3/entry	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q6NVG1""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0282
ccRCC	ccRCC4	ccRCC4_FEATURE:2db4705c85860224	KEGG:C04102	1-palmitoyl-GPC (16:0)	LYPLA1	ENSG00000120992	O75608	DIRECT_ACCEPTED	enzyme	1-hexadecanoyl-sn-glycero-3-phosphocholine + H2O = sn-glycerol 3-phosphocholine + hexadecanoate + H(+)	substrate_as_written	https://www.uniprot.org/uniprotkb/O75608/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""19439193""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0283
ccRCC	ccRCC4	ccRCC4_FEATURE:2db4705c85860224	KEGG:C04102	1-palmitoyl-GPC (16:0)	LYPLA2	ENSG00000011009	O95372	DIRECT_ACCEPTED	enzyme	1-hexadecanoyl-sn-glycero-3-phosphocholine + H2O = sn-glycerol 3-phosphocholine + hexadecanoate + H(+)	substrate_as_written	https://www.uniprot.org/uniprotkb/O95372/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""25301951""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0284
ccRCC	ccRCC4	ccRCC4_FEATURE:9fb4cd68ffd6a372	KEGG:C10172	stachydrine	SLC22A4	ENSG00000197208	Q9H015	DIRECT_ACCEPTED	transporter	人OCTN1表达细胞的stachydrine直接摄取实验；植物来源不排除人类转运关系。	transport	https://pmc.ncbi.nlm.nih.gov/articles/PMC555966/	Original study online text reviewed; not a BRCA functional claim	人OCTN1表达细胞的stachydrine直接摄取实验；植物来源不排除人类转运关系。	BRCA_mapping190_v2	M190E0351
ccRCC	ccRCC4	ccRCC4_FEATURE:ebfd8396e9cacde7	KEGG:C00095	fructose	KHK	ENSG00000138030	P50053	DIRECT_ACCEPTED	酶	果糖磷酸化生成果糖1-磷酸；不是果糖6-磷酸。	转化底物	https://enzyme.expasy.org/EC/2.7.1.3 ; https://www.uniprot.org/uniprotkb/P50053/entry	Legacy curated tier A	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	BRCA_mapping190_v2	M190E0049
ccRCC	ccRCC4	ccRCC4_FEATURE:ebfd8396e9cacde7	KEGG:C00095	fructose	SORD	ENSG00000140263	Q00796	DIRECT_ACCEPTED	酶	山梨醇脱氢反应连接果糖。	可逆反应参与物	https://enzyme.expasy.org/EC/1.1.1.14 ; https://www.uniprot.org/uniprotkb/Q00796/entry	Legacy curated tier A	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	BRCA_mapping190_v2	M190E0050
ccRCC	ccRCC4	ccRCC4_FEATURE:06e815b4cb74d64d	KEGG:C00262	hypoxanthine	HPRT1	ENSG00000165704	P00492	DIRECT_ACCEPTED	酶	次黄嘌呤/鸟嘌呤与PRPP连接IMP/GMP补救合成。	补救合成底物	https://enzyme.expasy.org/EC/2.4.2.8 ; https://www.uniprot.org/uniprotkb/P00492/entry	Legacy curated tier A	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	BRCA_mapping190_v2	M190E0093
ccRCC	ccRCC4	ccRCC4_FEATURE:06e815b4cb74d64d	KEGG:C00262	hypoxanthine	PNP	ENSG00000198805	P00491	DIRECT_ACCEPTED	酶	肌苷磷酸解连接次黄嘌呤；鸟苷磷酸解连接鸟嘌呤。	可逆磷酸解参与物	https://enzyme.expasy.org/EC/2.4.2.1 ; https://www.uniprot.org/uniprotkb/P00491/entry	Legacy curated tier A	本轮仅收录人PNP明确经典底物；不把黄苷或所有修饰核苷自动纳入。 旧关系按既有审定复用，本轮未逐篇重审。	BRCA_mapping190_v2	M190E0094
ccRCC	ccRCC4	ccRCC4_FEATURE:06e815b4cb74d64d	KEGG:C00262	hypoxanthine	SLC29A2	ENSG00000174669	Q14542	DIRECT_ACCEPTED	transporter	hypoxanthine(out) = hypoxanthine(in)	direct_transport	https://www.uniprot.org/uniprotkb/Q14542/entry	PubMed:16214850;21795683	Inherited CAMP identity; not reidentified by standards; not breast-specific function or proven flux.	BRCA_mapping190_v2	M190E0175
ccRCC	ccRCC4	ccRCC4_FEATURE:06e815b4cb74d64d	KEGG:C00262	hypoxanthine	HPRT1	ENSG00000165704	P00492	DIRECT_ACCEPTED	enzyme	IMP + diphosphate = hypoxanthine + 5-phospho-alpha-D-ribose 1-diphosphate	product_as_written	https://www.uniprot.org/uniprotkb/P00492/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""10338013""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""19527031""}]"	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence	PRAD_mapping_v1	RHEA:17973
ccRCC	ccRCC4	ccRCC4_FEATURE:06e815b4cb74d64d	KEGG:C00262	hypoxanthine	PNP	ENSG00000198805	P00491	DIRECT_ACCEPTED	enzyme	inosine + phosphate = alpha-D-ribose 1-phosphate + hypoxanthine	product_as_written	https://www.uniprot.org/uniprotkb/P00491/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""23438750""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""9305964""}]"	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence	PRAD_mapping_v1	RHEA:27646
ccRCC	ccRCC4	ccRCC4_FEATURE:06e815b4cb74d64d	KEGG:C00262	hypoxanthine	PNP	ENSG00000198805	P00491	DIRECT_ACCEPTED	enzyme	2'-deoxyinosine + phosphate = 2-deoxy-alpha-D-ribose 1-phosphate + hypoxanthine	product_as_written	https://www.uniprot.org/uniprotkb/P00491/entry	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""P23492""}]"	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence	PRAD_mapping_v1	RHEA:27750
ccRCC	ccRCC4	ccRCC4_FEATURE:06e815b4cb74d64d	KEGG:C00262	hypoxanthine	XDH	HGNC:12805	P47989	DIRECT_ACCEPTED	enzyme	hypoxanthine + NAD(+) + H2O = xanthine + NADH + H(+)	substrate_as_written	https://www.uniprot.org/uniprotkb/P47989/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""8670112""}]"	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence	PRAD_mapping_v1	RHEA:24670
ccRCC	ccRCC4	ccRCC4_FEATURE:7e5c692f9b6667f8	KEGG:C00523	androsterone sulfate	SULT2A1	HGNC:11458	Q06520	DIRECT_ACCEPTED	enzyme	androsterone + 3'-phosphoadenylyl sulfate = androsterone 3alpha-sulfate + adenosine 3',5'-bisphosphate + H(+)	product_as_written	https://www.uniprot.org/uniprotkb/Q06520/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""14573603""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""18042734""}]"	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence	PRAD_mapping_v1	RHEA:60644
ccRCC	ccRCC4	ccRCC4_FEATURE:ac47e1ac7fc73fc7	HMDB:HMDB61702	2-palmitoyl-GPC (16:0)	LPCAT4	ENSG00000176454	Q643R3	DIRECT_ACCEPTED	enzyme	2-hexadecanoyl-sn-glycero-3-phosphocholine + hexadecanoyl-CoA = 1,2-dihexadecanoyl-sn-glycero-3-phosphocholine + CoA	substrate_as_written	https://www.uniprot.org/uniprotkb/Q643R3/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""41740885""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0299
ccRCC	ccRCC4	ccRCC4_FEATURE:ac47e1ac7fc73fc7	HMDB:HMDB61702	2-palmitoyl-GPC (16:0)	ENPP2	ENSG00000136960	Q13822	CONDITIONAL	enzyme	a 2-acyl-sn-glycero-3-phosphocholine + H2O = a 2-acyl-sn-glycerol 3-phosphate + choline + H(+)	substrate_as_written	https://www.uniprot.org/uniprotkb/Q13822/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""21393252""}]"	2-acyl LPC底物类关系；具体酰基和位置异构体底物证据未完成核实。	BRCA_mapping190_v2	M190E0330
ccRCC	ccRCC4	ccRCC4_FEATURE:ed8fb7b3c625e273	KEGG:C00147	adenine	APRT	HGNC:626	P07741	DIRECT_ACCEPTED	enzyme	AMP + diphosphate = 5-phospho-alpha-D-ribose 1-diphosphate + adenine	product_as_written	https://www.uniprot.org/uniprotkb/P07741/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""15196008""}]"	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence	PRAD_mapping_v1	RHEA:16609
ccRCC	ccRCC4	ccRCC4_FEATURE:ed8fb7b3c625e273	KEGG:C00147	adenine	SLC29A2	ENSG00000174669	Q14542	DIRECT_ACCEPTED	transporter	adenine(out) = adenine(in)	both_sides	https://www.uniprot.org/uniprotkb/Q14542/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""21795683""}]"	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence	PRAD_mapping_v1	RHEA:71523
ccRCC	ccRCC4	ccRCC4_FEATURE:368c03edafa119f4	KEGG:C00134	putrescine	ODC1	ENSG00000115758	P11926	DIRECT_ACCEPTED	酶	鸟氨酸脱羧生成腐胺。	生成产物	https://enzyme.expasy.org/EC/4.1.1.17 ; https://www.uniprot.org/uniprotkb/P11926/entry	Legacy curated tier A	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	BRCA_mapping190_v2	M190E0062
ccRCC	ccRCC4	ccRCC4_FEATURE:b4eb789aced05f18	HMDB:HMDB00736	isobutyrylcarnitine	CRAT	ENSG00000095321	P43155	DIRECT_ACCEPTED	enzyme	2-methylpropanoyl-CoA + (R)-carnitine = O-isobutanoyl-(R)-carnitine + CoA	product_as_written	https://www.uniprot.org/uniprotkb/P43155/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""23485643""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0195
ccRCC	ccRCC4	ccRCC4_FEATURE:def8852115c04186	KEGG:C00062	arginine	ARG1	ENSG00000118520	P05089	DIRECT_ACCEPTED	酶	精氨酸水解生成鸟氨酸和尿素。	转化底物	https://enzyme.expasy.org/EC/3.5.3.1 ; https://www.uniprot.org/uniprotkb/P05089/entry	Legacy curated tier A	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	BRCA_mapping190_v2	M190E0036
