cancer	cohort	feature_id	metabolite_key	metabolite_name	gene	stable_gene_id	uniprot_accession	mapping_status	relationship_type	reaction	role	source_url	source_evidence	reason	reused_library	original_evidence_id
ccRCC	ccRCC3	ccRCC3_FEATURE:5d26200852e00d88	KEGG:C00219	arachidonate (20:4n6)	ALOX15	ENSG00000161905	P16050	DIRECT_ACCEPTED	enzyme	(5Z,8Z,11Z,14Z)-eicosatetraenoate + 2 O2 = (8S,15S)-dihydroperoxy-(5Z,9E,11Z,13E)-eicosatetraenoate	substrate_as_written	https://www.uniprot.org/uniprotkb/P16050/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""8334154""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0247
ccRCC	ccRCC3	ccRCC3_FEATURE:5d26200852e00d88	KEGG:C00219	arachidonate (20:4n6)	MGLL	ENSG00000074416	Q99685	DIRECT_ACCEPTED	enzyme	2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-glycerol + H2O = glycerol + (5Z,8Z,11Z,14Z)-eicosatetraenoate + H(+)	product_as_written	https://www.uniprot.org/uniprotkb/Q99685/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""19029917""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""20079333""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""21049984""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""22969151""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""24368842""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0248
ccRCC	ccRCC3	ccRCC3_FEATURE:5d26200852e00d88	KEGG:C00219	arachidonate (20:4n6)	MGLL	ENSG00000074416	Q99685	DIRECT_ACCEPTED	enzyme	1-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-glycerol + H2O = glycerol + (5Z,8Z,11Z,14Z)-eicosatetraenoate + H(+)	product_as_written	https://www.uniprot.org/uniprotkb/Q99685/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""22969151""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""24368842""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0249
ccRCC	ccRCC3	ccRCC3_FEATURE:c72897d0b0d6e98a	KEGG:C06424	myristate (14:0)	ABHD12	ENSG00000100997	Q8N2K0	DIRECT_ACCEPTED	enzyme	1-tetradecanoylglycerol + H2O = tetradecanoate + glycerol + H(+)	product_as_written	https://www.uniprot.org/uniprotkb/Q8N2K0/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""22969151""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0203
ccRCC	ccRCC3	ccRCC3_FEATURE:c72897d0b0d6e98a	KEGG:C06424	myristate (14:0)	ABHD6	ENSG00000163686	Q9BV23	DIRECT_ACCEPTED	enzyme	1-tetradecanoylglycerol + H2O = tetradecanoate + glycerol + H(+)	product_as_written	https://www.uniprot.org/uniprotkb/Q9BV23/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""22969151""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0204
ccRCC	ccRCC3	ccRCC3_FEATURE:c72897d0b0d6e98a	KEGG:C06424	myristate (14:0)	ACSL3	ENSG00000123983	O95573	DIRECT_ACCEPTED	enzyme	tetradecanoate + ATP + CoA = tetradecanoyl-CoA + AMP + diphosphate	substrate_as_written	https://www.uniprot.org/uniprotkb/O95573/entry	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q63151""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0205
ccRCC	ccRCC3	ccRCC3_FEATURE:c72897d0b0d6e98a	KEGG:C06424	myristate (14:0)	ACSM1	ENSG00000166743	Q08AH1	DIRECT_ACCEPTED	enzyme	tetradecanoate + ATP + CoA = tetradecanoyl-CoA + AMP + diphosphate	substrate_as_written	https://www.uniprot.org/uniprotkb/Q08AH1/entry	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q91VA0""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0206
ccRCC	ccRCC3	ccRCC3_FEATURE:c72897d0b0d6e98a	KEGG:C06424	myristate (14:0)	MGLL	ENSG00000074416	Q99685	DIRECT_ACCEPTED	enzyme	1-tetradecanoylglycerol + H2O = tetradecanoate + glycerol + H(+)	product_as_written	https://www.uniprot.org/uniprotkb/Q99685/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""22969151""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""24368842""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0207
ccRCC	ccRCC3	ccRCC3_FEATURE:ac47e1ac7fc73fc7	HMDB:HMDB61702	2-palmitoyl-GPC (16:0)	LPCAT4	ENSG00000176454	Q643R3	DIRECT_ACCEPTED	enzyme	2-hexadecanoyl-sn-glycero-3-phosphocholine + hexadecanoyl-CoA = 1,2-dihexadecanoyl-sn-glycero-3-phosphocholine + CoA	substrate_as_written	https://www.uniprot.org/uniprotkb/Q643R3/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""41740885""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0299
ccRCC	ccRCC3	ccRCC3_FEATURE:ac47e1ac7fc73fc7	HMDB:HMDB61702	2-palmitoyl-GPC (16:0)	ENPP2	ENSG00000136960	Q13822	CONDITIONAL	enzyme	a 2-acyl-sn-glycero-3-phosphocholine + H2O = a 2-acyl-sn-glycerol 3-phosphate + choline + H(+)	substrate_as_written	https://www.uniprot.org/uniprotkb/Q13822/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""21393252""}]"	2-acyl LPC底物类关系；具体酰基和位置异构体底物证据未完成核实。	BRCA_mapping190_v2	M190E0330
ccRCC	ccRCC3	ccRCC3_FEATURE:12ed199c1df77d36	KEGG:C02712	N-acetylmethionine	ACY1	HGNC:177	Q03154	CONDITIONAL	enzyme	N-acetyl-L-methionine + H2O = L-methionine + acetate	direct_consumption	https://www.uniprot.org/uniprotkb/Q03154/entry	PubMed:12933810	Human N-acetyl-L-methionine reaction verified; CAMP feature stereochemistry not independently resolved; keep out of direct pool.	BRCA_mapping190_v2	M190E0172
ccRCC	ccRCC3	ccRCC3_FEATURE:b0e7aa89b24b954a	KEGG:C00242	guanine	GDA	ENSG00000119125	Q9Y2T3	DIRECT_ACCEPTED	酶	鸟嘌呤脱氨生成黄嘌呤。	转化底物	https://enzyme.expasy.org/EC/3.5.4.3 ; https://www.uniprot.org/uniprotkb/Q9Y2T3/entry	Legacy curated tier A	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	BRCA_mapping190_v2	M190E0087
ccRCC	ccRCC3	ccRCC3_FEATURE:b0e7aa89b24b954a	KEGG:C00242	guanine	HPRT1	ENSG00000165704	P00492	DIRECT_ACCEPTED	酶	次黄嘌呤/鸟嘌呤与PRPP连接IMP/GMP补救合成。	补救合成底物	https://enzyme.expasy.org/EC/2.4.2.8 ; https://www.uniprot.org/uniprotkb/P00492/entry	Legacy curated tier A	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	BRCA_mapping190_v2	M190E0088
ccRCC	ccRCC3	ccRCC3_FEATURE:b0e7aa89b24b954a	KEGG:C00242	guanine	PNP	ENSG00000198805	P00491	DIRECT_ACCEPTED	酶	肌苷磷酸解连接次黄嘌呤；鸟苷磷酸解连接鸟嘌呤。	可逆磷酸解参与物	https://enzyme.expasy.org/EC/2.4.2.1 ; https://www.uniprot.org/uniprotkb/P00491/entry	Legacy curated tier A	本轮仅收录人PNP明确经典底物；不把黄苷或所有修饰核苷自动纳入。 旧关系按既有审定复用，本轮未逐篇重审。	BRCA_mapping190_v2	M190E0089
ccRCC	ccRCC3	ccRCC3_FEATURE:b0e7aa89b24b954a	KEGG:C00242	guanine	SLC29A2	ENSG00000174669	Q14542	DIRECT_ACCEPTED	transporter	guanine(out) = guanine(in)	direct_transport	https://www.uniprot.org/uniprotkb/Q14542/entry	PubMed:21795683	Inherited CAMP identity; not reidentified by standards; not breast-specific function or proven flux.	BRCA_mapping190_v2	M190E0177
ccRCC	ccRCC3	ccRCC3_FEATURE:ebfd8396e9cacde7	KEGG:C00095	fructose	KHK	ENSG00000138030	P50053	DIRECT_ACCEPTED	酶	果糖磷酸化生成果糖1-磷酸；不是果糖6-磷酸。	转化底物	https://enzyme.expasy.org/EC/2.7.1.3 ; https://www.uniprot.org/uniprotkb/P50053/entry	Legacy curated tier A	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	BRCA_mapping190_v2	M190E0049
ccRCC	ccRCC3	ccRCC3_FEATURE:ebfd8396e9cacde7	KEGG:C00095	fructose	SORD	ENSG00000140263	Q00796	DIRECT_ACCEPTED	酶	山梨醇脱氢反应连接果糖。	可逆反应参与物	https://enzyme.expasy.org/EC/1.1.1.14 ; https://www.uniprot.org/uniprotkb/Q00796/entry	Legacy curated tier A	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	BRCA_mapping190_v2	M190E0050
ccRCC	ccRCC3	ccRCC3_FEATURE:f28abf1c0338bef2	KEGG:C05283	gamma-glutamylglutamine	GGCT		O75223	CONDITIONAL	enzyme	an alpha-(gamma-L-glutamyl)-L-amino acid = 5-oxo-L-proline + an L-alpha-amino acid	substrate_as_written	https://www.uniprot.org/uniprotkb/O75223/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""18515354""}]"	数据库为gamma-glutamyl氨基酸类反应；本轮未核实该具体二肽的人类底物实验及构型。	BRCA_mapping190_v2	M190E0327
ccRCC	ccRCC3	ccRCC3_FEATURE:b6e43e05015c5ccc	KEGG:C05282	gamma-glutamylglutamate	FOLH1	ENSG00000086205	Q04609	DIRECT_ACCEPTED	酶	NAAG或γ-Glu-Glu等底物的水解释放末端谷氨酸。	水解底物	https://enzyme.expasy.org/EC/3.4.17.21 ; https://www.uniprot.org/uniprotkb/Q04609/entry	Legacy curated tier A	人源直接反应候选；乳腺组织是否有相应活性尚未测定。 旧关系按既有审定复用，本轮未逐篇重审。	BRCA_mapping190_v2	M190E0156
ccRCC	ccRCC3	ccRCC3_FEATURE:9fb4cd68ffd6a372	KEGG:C10172	stachydrine	SLC22A4	ENSG00000197208	Q9H015	DIRECT_ACCEPTED	transporter	人OCTN1表达细胞的stachydrine直接摄取实验；植物来源不排除人类转运关系。	transport	https://pmc.ncbi.nlm.nih.gov/articles/PMC555966/	Original study online text reviewed; not a BRCA functional claim	人OCTN1表达细胞的stachydrine直接摄取实验；植物来源不排除人类转运关系。	BRCA_mapping190_v2	M190E0351
ccRCC	ccRCC3	ccRCC3_FEATURE:554d1b3f35b2854b	KEGG:C01233	glycerophosphoethanolamine	ABHD12	ENSG00000100997	Q8N2K0	DIRECT_ACCEPTED	enzyme	1-(9Z-octadecenoyl)-sn-glycero-3-phosphoethanolamine + H2O = sn-glycero-3-phosphoethanolamine + (9Z)-octadecenoate + H(+)	product_as_written	https://www.uniprot.org/uniprotkb/Q8N2K0/entry	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q99LR1""}]"	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence	PRAD_mapping_v1	RHEA:40895
ccRCC	ccRCC3	ccRCC3_FEATURE:554d1b3f35b2854b	KEGG:C01233	glycerophosphoethanolamine	PLA2G4A	HGNC:9035	P47712	DIRECT_ACCEPTED	enzyme	2-(prostaglandin E2)-sn-glycero-3-phosphoethanolamine + H2O = sn-glycero-3-phosphoethanolamine + prostaglandin E2 + H(+)	product_as_written	https://www.uniprot.org/uniprotkb/P47712/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""27642067""}]"	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence	PRAD_mapping_v1	RHEA:53704
ccRCC	ccRCC3	ccRCC3_FEATURE:cd0db0762aefebab	KEGG:C00319	sphingosine	SPHK1	ENSG00000176170	Q9NYA1	DIRECT_ACCEPTED	酶	鞘氨醇磷酸化生成鞘氨醇1-磷酸。	转化底物	https://enzyme.expasy.org/EC/2.7.1.91 ; https://www.uniprot.org/uniprotkb/Q9NYA1/entry	Legacy curated tier A	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	BRCA_mapping190_v2	M190E0111
ccRCC	ccRCC3	ccRCC3_FEATURE:cd0db0762aefebab	KEGG:C00319	sphingosine	SPHK2	ENSG00000063176	Q9NRA0	DIRECT_ACCEPTED	酶	鞘氨醇磷酸化生成鞘氨醇1-磷酸。	转化底物	https://enzyme.expasy.org/EC/2.7.1.91 ; https://www.uniprot.org/uniprotkb/Q9NRA0/entry	Legacy curated tier A	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	BRCA_mapping190_v2	M190E0112
ccRCC	ccRCC3	ccRCC3_FEATURE:b509e5bd1d28d814	KEGG:C03017	propionylcarnitine	CRAT	ENSG00000095321	P43155	DIRECT_ACCEPTED	enzyme	propanoyl-CoA + (R)-carnitine = O-propanoyl-(R)-carnitine + CoA	product_as_written	https://www.uniprot.org/uniprotkb/P43155/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""23485643""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0193
ccRCC	ccRCC3	ccRCC3_FEATURE:b509e5bd1d28d814	KEGG:C03017	propionylcarnitine	SLC25A20	ENSG00000178537	O43772	DIRECT_ACCEPTED	transporter	O-propanoyl-(R)-carnitine(in) + (R)-carnitine(out) = O-propanoyl-(R)-carnitine(out) + (R)-carnitine(in)	transport	https://www.uniprot.org/uniprotkb/O43772/entry	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""P97521""}]"	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。	BRCA_mapping190_v2	M190E0194
ccRCC	ccRCC3	ccRCC3_FEATURE:3d25af3508933dfb	KEGG:C00065	serine	SHMT1	ENSG00000176974	P34896	DIRECT_ACCEPTED	酶	丝氨酸与四氢叶酸之间的一碳转移反应连接甘氨酸。	可逆反应参与物	https://enzyme.expasy.org/EC/2.1.2.1 ; https://www.uniprot.org/uniprotkb/P34896/entry	Legacy curated tier A	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	BRCA_mapping190_v2	M190E0042
ccRCC	ccRCC3	ccRCC3_FEATURE:3d25af3508933dfb	KEGG:C00065	serine	SHMT2	ENSG00000182199	P34897	DIRECT_ACCEPTED	酶	丝氨酸与四氢叶酸之间的一碳转移反应连接甘氨酸。	可逆反应参与物	https://enzyme.expasy.org/EC/2.1.2.1 ; https://www.uniprot.org/uniprotkb/P34897/entry	Legacy curated tier A	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	BRCA_mapping190_v2	M190E0043
ccRCC	ccRCC3	ccRCC3_FEATURE:f1308a1c5d4d63d9	KEGG:C00064	glutamine	ASNS	ENSG00000070669	P08243	DIRECT_ACCEPTED	酶	天冬氨酸与谷氨酰胺在ATP参与下生成天冬酰胺和谷氨酸。	供氮底物	https://www.kegg.jp/entry/6.3.5.4 ; https://www.uniprot.org/uniprotkb/P08243/entry	Legacy curated tier A	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	BRCA_mapping190_v2	M190E0038
ccRCC	ccRCC3	ccRCC3_FEATURE:f1308a1c5d4d63d9	KEGG:C00064	glutamine	GLS	ENSG00000115419	O94925	DIRECT_ACCEPTED	酶	谷氨酰胺经水解生成谷氨酸和铵。	转化底物	https://enzyme.expasy.org/EC/3.5.1.2 ; https://www.uniprot.org/uniprotkb/O94925/entry	Legacy curated tier A	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	BRCA_mapping190_v2	M190E0039
ccRCC	ccRCC3	ccRCC3_FEATURE:f1308a1c5d4d63d9	KEGG:C00064	glutamine	GLS2	ENSG00000135423	Q9UI32	DIRECT_ACCEPTED	酶	谷氨酰胺经水解生成谷氨酸和铵。	转化底物	https://enzyme.expasy.org/EC/3.5.1.2 ; https://www.uniprot.org/uniprotkb/Q9UI32/entry	Legacy curated tier A	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	BRCA_mapping190_v2	M190E0040
ccRCC	ccRCC3	ccRCC3_FEATURE:f1308a1c5d4d63d9	KEGG:C00064	glutamine	GLUL	ENSG00000135821	P15104	DIRECT_ACCEPTED	酶	谷氨酸与铵在ATP参与下合成谷氨酰胺。	生成产物	https://rest.uniprot.org/uniprotkb/P15104.txt ; https://www.uniprot.org/uniprotkb/P15104/entry	Legacy curated tier A	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。	BRCA_mapping190_v2	M190E0041
ccRCC	ccRCC3	ccRCC3_FEATURE:88a2f109b13da155	KEGG:C00031	glucose	GCK	HGNC:4195	P35557	DIRECT_ACCEPTED	enzyme	D-glucose + ATP = D-glucose 6-phosphate + ADP + H(+)	substrate_as_written	https://www.uniprot.org/uniprotkb/P35557/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""7742312""}]"	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence	PRAD_mapping_v1	RHEA:17825
ccRCC	ccRCC3	ccRCC3_FEATURE:88a2f109b13da155	KEGG:C00031	glucose	HK1	HGNC:4922	P19367	DIRECT_ACCEPTED	enzyme	D-glucose + ATP = D-glucose 6-phosphate + ADP + H(+)	substrate_as_written	https://www.uniprot.org/uniprotkb/P19367/entry	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""P05708""}]"	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence	PRAD_mapping_v1	RHEA:17825
ccRCC	ccRCC3	ccRCC3_FEATURE:88a2f109b13da155	KEGG:C00031	glucose	HK2	HGNC:4923	P52789	DIRECT_ACCEPTED	enzyme	D-glucose + ATP = D-glucose 6-phosphate + ADP + H(+)	substrate_as_written	https://www.uniprot.org/uniprotkb/P52789/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""29298880""}]"	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence	PRAD_mapping_v1	RHEA:17825
ccRCC	ccRCC3	ccRCC3_FEATURE:88a2f109b13da155	KEGG:C00031	glucose	HK3	HGNC:4925	P52790	DIRECT_ACCEPTED	enzyme	D-glucose + ATP = D-glucose 6-phosphate + ADP + H(+)	substrate_as_written	https://www.uniprot.org/uniprotkb/P52790/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""8717435""}]"	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence	PRAD_mapping_v1	RHEA:17825
ccRCC	ccRCC3	ccRCC3_FEATURE:88a2f109b13da155	KEGG:C00031	glucose	IMPA1	ENSG00000133731	P29218	DIRECT_ACCEPTED	enzyme	alpha-D-glucose 1-phosphate + H2O = D-glucose + phosphate	product_as_written	https://www.uniprot.org/uniprotkb/P29218/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""17068342""}]"	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence	PRAD_mapping_v1	RHEA:19933
ccRCC	ccRCC3	ccRCC3_FEATURE:88a2f109b13da155	KEGG:C00031	glucose	IMPA1	ENSG00000133731	P29218	DIRECT_ACCEPTED	enzyme	D-glucose 6-phosphate + H2O = D-glucose + phosphate	product_as_written	https://www.uniprot.org/uniprotkb/P29218/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""17068342""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""8718889""}]"	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence	PRAD_mapping_v1	RHEA:16689
ccRCC	ccRCC3	ccRCC3_FEATURE:88a2f109b13da155	KEGG:C00031	glucose	IMPA2	ENSG00000141401	O14732	DIRECT_ACCEPTED	enzyme	alpha-D-glucose 1-phosphate + H2O = D-glucose + phosphate	product_as_written	https://www.uniprot.org/uniprotkb/O14732/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""17068342""}]"	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence	PRAD_mapping_v1	RHEA:19933
ccRCC	ccRCC3	ccRCC3_FEATURE:88a2f109b13da155	KEGG:C00031	glucose	MGAM	ENSG00000257335	O43451	DIRECT_ACCEPTED	enzyme	D-maltoheptaose + H2O = D-maltohexaose + alpha-D-glucose	product_as_written	https://www.uniprot.org/uniprotkb/O43451/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""22058037""}]"	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence	PRAD_mapping_v1	RHEA:29643
ccRCC	ccRCC3	ccRCC3_FEATURE:88a2f109b13da155	KEGG:C00031	glucose	MGAM	ENSG00000257335	O43451	DIRECT_ACCEPTED	enzyme	D-maltohexaose + H2O = D-maltopentaose + alpha-D-glucose	product_as_written	https://www.uniprot.org/uniprotkb/O43451/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""22058037""}]"	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence	PRAD_mapping_v1	RHEA:29639
ccRCC	ccRCC3	ccRCC3_FEATURE:88a2f109b13da155	KEGG:C00031	glucose	MGAM	ENSG00000257335	O43451	DIRECT_ACCEPTED	enzyme	D-maltopentaose + H2O = D-maltotetraose + alpha-D-glucose	product_as_written	https://www.uniprot.org/uniprotkb/O43451/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""18036614""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""18356321""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""22058037""}]"	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence	PRAD_mapping_v1	RHEA:29635
ccRCC	ccRCC3	ccRCC3_FEATURE:88a2f109b13da155	KEGG:C00031	glucose	MGAM	ENSG00000257335	O43451	DIRECT_ACCEPTED	enzyme	D-maltotetraose + H2O = D-maltotriose + alpha-D-glucose	product_as_written	https://www.uniprot.org/uniprotkb/O43451/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""18036614""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""18356321""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""22058037""}]"	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence	PRAD_mapping_v1	RHEA:29631
ccRCC	ccRCC3	ccRCC3_FEATURE:88a2f109b13da155	KEGG:C00031	glucose	MGAM	ENSG00000257335	O43451	DIRECT_ACCEPTED	enzyme	D-maltotriose + H2O = D-maltose + alpha-D-glucose	product_as_written	https://www.uniprot.org/uniprotkb/O43451/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""18036614""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""18356321""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""22058037""}]"	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence	PRAD_mapping_v1	RHEA:27970
ccRCC	ccRCC3	ccRCC3_FEATURE:88a2f109b13da155	KEGG:C00031	glucose	MGAM	ENSG00000257335	O43451	DIRECT_ACCEPTED	enzyme	D-maltose + H2O = alpha-D-glucose + D-glucose	product_as_written	https://www.uniprot.org/uniprotkb/O43451/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""18036614""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""18356321""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""22058037""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""27480812""}]"	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence	PRAD_mapping_v1	RHEA:68796
ccRCC	ccRCC3	ccRCC3_FEATURE:88a2f109b13da155	KEGG:C00031	glucose	MGAM	ENSG00000257335	O43451	DIRECT_ACCEPTED	enzyme	nigerose + H2O = alpha-D-glucose + D-glucose	product_as_written	https://www.uniprot.org/uniprotkb/O43451/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""27480812""}]"	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence	PRAD_mapping_v1	RHEA:68800
ccRCC	ccRCC3	ccRCC3_FEATURE:88a2f109b13da155	KEGG:C00031	glucose	MGAM	ENSG00000257335	O43451	DIRECT_ACCEPTED	enzyme	kojibiose + H2O = alpha-D-glucose + D-glucose	product_as_written	https://www.uniprot.org/uniprotkb/O43451/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""27480812""}]"	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence	PRAD_mapping_v1	RHEA:68804
ccRCC	ccRCC3	ccRCC3_FEATURE:88a2f109b13da155	KEGG:C00031	glucose	MGAM	ENSG00000257335	O43451	DIRECT_ACCEPTED	enzyme	isomaltose + H2O = alpha-D-glucose + D-glucose	product_as_written	https://www.uniprot.org/uniprotkb/O43451/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""27480812""}]"	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence	PRAD_mapping_v1	RHEA:68864
